seed,architecture,beta,qJ,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,cap
262147,slow_5_250_p0,1.2,0.05,0.10237592825947314,-0.008019095279141672,0.005304499316670558,3.5784987387116907,0.4792692443269878,0.07936440682971634,0.0
262147,slow_5_250_p0,1.2,0.1,0.10139472864431917,-0.0025046516927066703,0.02489982327094795,3.813727005025434,0.4357249563827667,0.07930879694558002,0.0
262147,slow_5_250_p0,1.2,0.2,0.1027847716817061,0.0050890128400037015,0.044728901386267006,4.944300366422809,0.33369638760954173,0.07965949016525953,0.0
262147,slow_5_250_p0,1.2,0.4,0.10149149538415707,0.009347661600710714,0.04140970465265993,11.710986036025151,0.20021189015235094,0.08440350773386796,0.000818452380952381
262147,slow_5_250_pm05,1.0,0.05,0.12391359173379679,-0.0049496959331593,0.020488114702466684,3.0530579007654803,0.5323754638269768,0.07971256915268435,0.0
262147,slow_5_250_pm05,1.0,0.1,0.13197351701306353,0.001309755594214113,0.04539717815066018,3.1476191799974,0.5046807966929621,0.08081086705003315,0.0
262147,slow_5_250_pm05,1.0,0.2,0.15597252117510743,0.009810829237041904,0.06453456033669062,4.026174075368358,0.4319614816235408,0.08429587748428807,0.0
262147,slow_5_250_pm05,1.0,0.4,0.18368408609924253,0.013908942323191821,0.035976304638897554,11.796460340762145,0.3333402991948623,0.10233602885566229,0.0007688492063492063
262147,slow_5_250_pm05,1.2,0.05,0.10721837905012681,-0.007182404095000621,0.01487015126033474,3.4016649742086096,0.49234696357600494,0.07976810052648098,0.0
262147,slow_5_250_pm05,1.2,0.1,0.1155979727927625,-0.0008614346526588106,0.038935625151489066,3.4740591242537784,0.47008943931831804,0.08053071636230419,0.0
262147,slow_5_250_pm05,1.2,0.2,0.14160847401872048,0.008260504685654466,0.059938248075032535,4.27504386635132,0.41095792238082307,0.08397553739254573,0.0
262147,slow_5_250_pm05,1.2,0.4,0.1760892830838583,0.013366186076082953,0.03289574406348511,11.522039865132708,0.32540975479801726,0.10211387531938332,0.000818452380952381
262147,mid_10_500_pm05,1.0,0.05,0.12145025518538224,-0.005540346290395695,0.01999763909262104,3.1484588046845543,0.5231137820098497,0.0795901661573,0.0
