model,seed,path,return_type,window,direction,decile,mean_standardized_response,count
anchor,1290017,3,log,10,forward,3,-0.24695597648779438,124
anchor,1290017,3,log,10,forward,4,-0.10215852793349547,124
anchor,1290017,3,log,10,forward,5,-0.22403473893145273,124
anchor,1290017,3,log,10,forward,6,-0.20050395634929818,124
anchor,1290017,3,log,10,forward,7,-0.09699103513136666,124
anchor,1290017,3,log,10,forward,8,0.11400612349214533,124
anchor,1290017,3,log,10,forward,9,0.2819619284650763,124
anchor,1290017,3,log,10,forward,10,1.0201055760734985,124
anchor,1290017,3,log,10,backward,1,-0.25422223595291893,124
anchor,1290017,3,log,10,backward,2,-0.10466426422967197,124
anchor,1290017,3,log,10,backward,3,0.0500871674604238,124
anchor,1290017,3,log,10,backward,4,-0.09156404850643447,124
anchor,1290017,3,log,10,backward,5,0.033597845156963055,124
anchor,1290017,3,log,10,backward,6,-0.13332878436643492,124
anchor,1290017,3,log,10,backward,7,-0.19354145096671238,124
anchor,1290017,3,log,10,backward,8,0.14701528692281224,124
anchor,1290017,3,log,10,backward,9,0.010981065423190006,124
anchor,1290017,3,log,10,backward,10,0.5356394190587837,124
anchor,1290017,3,log,20,forward,1,-0.1268952962216662,122
anchor,1290017,3,log,20,forward,2,-0.0799779365094496,122
anchor,1290017,3,log,20,forward,3,-0.27510299576091307,122
anchor,1290017,3,log,20,forward,4,-0.16956847775882541,122
anchor,1290017,3,log,20,forward,5,-0.05421859669191356,122
anchor,1290017,3,log,20,forward,6,-0.1163505617934852,122
anchor,1290017,3,log,20,forward,7,0.03870362908444614,122
anchor,1290017,3,log,20,forward,8,0.1601924082744908,122
anchor,1290017,3,log,20,forward,9,0.16691489025948508,122
anchor,1290017,3,log,20,forward,10,0.4563029371178316,122
anchor,1290017,3,log,20,backward,1,-0.14754764885560748,122
anchor,1290017,3,log,20,backward,2,-0.1942804187013343,122
anchor,1290017,3,log,20,backward,3,0.3053212163368402,122
anchor,1290017,3,log,20,backward,4,-0.12535100992213247,122
anchor,1290017,3,log,20,backward,5,-0.25504983389630675,122
anchor,1290017,3,log,20,backward,6,-0.14429186593823914,122
anchor,1290017,3,log,20,backward,7,0.004687962937984949,122
anchor,1290017,3,log,20,backward,8,0.008461176531815152,122
anchor,1290017,3,log,20,backward,9,-0.11362176861677399,122
anchor,1290017,3,log,20,backward,10,0.6616721901237543,122
anchor,1290017,3,ito,5,forward,1,-0.46774575160822435,125
anchor,1290017,3,ito,5,forward,2,-0.3010206146724773,125
anchor,1290017,3,ito,5,forward,3,-0.25366160606551624,125
anchor,1290017,3,ito,5,forward,4,-0.18571597320747443,125
anchor,1290017,3,ito,5,forward,5,-0.15856149259540295,125
anchor,1290017,3,ito,5,forward,6,-0.05257228824687685,125
anchor,1290017,3,ito,5,forward,7,0.06685650803018518,125
anchor,1290017,3,ito,5,forward,8,-0.04272087549427882,125
anchor,1290017,3,ito,5,forward,9,0.27475543779574935,125
anchor,1290017,3,ito,5,forward,10,1.120386656064317,125
anchor,1290017,3,ito,5,backward,1,-0.06197743521839189,125
anchor,1290017,3,ito,5,backward,2,-0.21975638630650235,125
anchor,1290017,3,ito,5,backward,3,-0.1667557017162515,125
anchor,1290017,3,ito,5,backward,4,-0.1543250396054484,125
anchor,1290017,3,ito,5,backward,5,-0.08025339109656769,125
anchor,1290017,3,ito,5,backward,6,-0.063087609639971,125
anchor,1290017,3,ito,5,backward,7,-0.11743517636494316,125
anchor,1290017,3,ito,5,backward,8,-0.1410645447138402,125
anchor,1290017,3,ito,5,backward,9,0.20562763216989802,125
anchor,1290017,3,ito,5,backward,10,0.7990276524920175,125
anchor,1290017,3,ito,10,forward,1,-0.27568332567578413,124
anchor,1290017,3,ito,10,forward,2,-0.2857278672261856,124
anchor,1290017,3,ito,10,forward,3,-0.2150266848476193,124
anchor,1290017,3,ito,10,forward,4,-0.14187796408134604,124
anchor,1290017,3,ito,10,forward,5,-0.19547353839233106,124
anchor,1290017,3,ito,10,forward,6,-0.21731620255017298,124
anchor,1290017,3,ito,10,forward,7,-0.06403426875669666,124
anchor,1290017,3,ito,10,forward,8,0.02656831804640086,124
anchor,1290017,3,ito,10,forward,9,0.37034808610261377,124
anchor,1290017,3,ito,10,forward,10,0.9982234473811209,124
anchor,1290017,3,ito,10,backward,1,-0.25703777212400947,124
anchor,1290017,3,ito,10,backward,2,-0.10431647676404972,124
anchor,1290017,3,ito,10,backward,3,0.048545606974344145,124
anchor,1290017,3,ito,10,backward,4,-0.09150492874423816,124
anchor,1290017,3,ito,10,backward,5,0.0402874095491615,124
anchor,1290017,3,ito,10,backward,6,-0.13379846997560724,124
anchor,1290017,3,ito,10,backward,7,-0.19614022215364524,124
anchor,1290017,3,ito,10,backward,8,0.14932443001099488,124
anchor,1290017,3,ito,10,backward,9,0.008903529565663041,124
anchor,1290017,3,ito,10,backward,10,0.5357368936613867,124
anchor,1290017,3,ito,20,forward,1,-0.1291887656658659,122
anchor,1290017,3,ito,20,forward,2,-0.07214092103810245,122
anchor,1290017,3,ito,20,forward,3,-0.2828075181113613,122
anchor,1290017,3,ito,20,forward,4,-0.1514330419920486,122
anchor,1290017,3,ito,20,forward,5,-0.07175055143347257,122
anchor,1290017,3,ito,20,forward,6,-0.0994752529191363,122
anchor,1290017,3,ito,20,forward,7,-0.04825865511338584,122
anchor,1290017,3,ito,20,forward,8,0.28177040952413984,122
anchor,1290017,3,ito,20,forward,9,0.16015324400935746,122
anchor,1290017,3,ito,20,forward,10,0.41313105273987605,122
anchor,1290017,3,ito,20,backward,1,-0.15527576342107666,122
anchor,1290017,3,ito,20,backward,2,-0.1997035893497166,122
anchor,1290017,3,ito,20,backward,3,0.30649179433045315,122
anchor,1290017,3,ito,20,backward,4,-0.12454779962789124,122
anchor,1290017,3,ito,20,backward,5,-0.25483890611469556,122
anchor,1290017,3,ito,20,backward,6,-0.13832398553238706,122
anchor,1290017,3,ito,20,backward,7,0.0037798506618783295,122
anchor,1290017,3,ito,20,backward,8,0.014166684125133626,122
anchor,1290017,3,ito,20,backward,9,-0.11466826659385086,122
anchor,1290017,3,ito,20,backward,10,0.6629199815221525,122
anchor,1290017,4,log,5,forward,1,-0.1568034014367095,125
anchor,1290017,4,log,5,forward,2,-0.23397198602959784,125
anchor,1290017,4,log,5,forward,3,-0.3086868336268911,125
anchor,1290017,4,log,5,forward,4,-0.26051290248288245,125
anchor,1290017,4,log,5,forward,5,-0.20839660237374377,125
anchor,1290017,4,log,5,forward,6,-0.03582066567204703,125
anchor,1290017,4,log,5,forward,7,-0.18464332734392197,125
anchor,1290017,4,log,5,forward,8,-0.007722621655927334,125
anchor,1290017,4,log,5,forward,9,0.14097555288171054,125
anchor,1290017,4,log,5,forward,10,1.2555827877400108,125
anchor,1290017,4,log,5,backward,1,-0.23841569418260264,125
anchor,1290017,4,log,5,backward,2,-0.23239745287937416,125
anchor,1290017,4,log,5,backward,3,-0.030009082841463454,125
anchor,1290017,4,log,5,backward,4,-0.17792126486258947,125
anchor,1290017,4,log,5,backward,5,-0.12091686590382103,125
anchor,1290017,4,log,5,backward,6,0.006733901470833265,125
anchor,1290017,4,log,5,backward,7,-0.09188117675550518,125
anchor,1290017,4,log,5,backward,8,-0.020686823253693813,125
anchor,1290017,4,log,5,backward,9,0.12462368236810749,125
anchor,1290017,4,log,5,backward,10,0.7808707768401087,125
anchor,1290017,4,log,10,forward,1,-0.11001505697281956,124
anchor,1290017,4,log,10,forward,2,-0.15313061742026152,124
anchor,1290017,4,log,10,forward,3,-0.23665646709693616,124
anchor,1290017,4,log,10,forward,4,-0.20268238354935703,124
anchor,1290017,4,log,10,forward,5,-0.0848703070652668,124
anchor,1290017,4,log,10,forward,6,-0.04765459178598936,124
anchor,1290017,4,log,10,forward,7,-0.20476328103942096,124
anchor,1290017,4,log,10,forward,8,-0.045734163338930316,124
anchor,1290017,4,log,10,forward,9,0.0862473268625046,124
anchor,1290017,4,log,10,forward,10,0.9992595414064774,124
anchor,1290017,4,log,10,backward,1,-0.30256142816428344,124
anchor,1290017,4,log,10,backward,2,-0.1994253851805189,124
anchor,1290017,4,log,10,backward,3,-0.20833740131938958,124
anchor,1290017,4,log,10,backward,4,0.09038027142990604,124
anchor,1290017,4,log,10,backward,5,-0.13051020713803302,124
anchor,1290017,4,log,10,backward,6,-0.12197915212741658,124
anchor,1290017,4,log,10,backward,7,-0.053945502493913125,124
anchor,1290017,4,log,10,backward,8,0.017175958114041805,124
anchor,1290017,4,log,10,backward,9,0.22736982446274853,124
anchor,1290017,4,log,10,backward,10,0.6818330224168585,124
anchor,1290017,4,log,20,forward,1,-0.16190902558182885,122
anchor,1290017,4,log,20,forward,2,-0.1286576477652717,122
anchor,1290017,4,log,20,forward,3,-0.11099613472465797,122
anchor,1290017,4,log,20,forward,4,-0.024629896176693457,122
anchor,1290017,4,log,20,forward,5,-0.21538567623589408,122
anchor,1290017,4,log,20,forward,6,-0.11595146499776478,122
anchor,1290017,4,log,20,forward,7,-0.11634531490156105,122
anchor,1290017,4,log,20,forward,8,0.010846222593626288,122
anchor,1290017,4,log,20,forward,9,0.34059814487908063,122
anchor,1290017,4,log,20,forward,10,0.5224307929109646,122
anchor,1290017,4,log,20,backward,1,-0.25840501671974475,122
anchor,1290017,4,log,20,backward,2,-0.034333448695425435,122
anchor,1290017,4,log,20,backward,3,-0.07402152586261805,122
anchor,1290017,4,log,20,backward,4,-0.14830031792858317,122
anchor,1290017,4,log,20,backward,5,-0.11475927087055618,122
anchor,1290017,4,log,20,backward,6,-0.19109682403028,122
anchor,1290017,4,log,20,backward,7,-0.12143413079631443,122
anchor,1290017,4,log,20,backward,8,0.35117518089443794,122
anchor,1290017,4,log,20,backward,9,0.5039988591976453,122
anchor,1290017,4,log,20,backward,10,0.08717649481143828,122
anchor,1290017,4,ito,5,forward,1,-0.1648402656013036,125
anchor,1290017,4,ito,5,forward,2,-0.1994885356491921,125
anchor,1290017,4,ito,5,forward,3,-0.368627788564349,125
anchor,1290017,4,ito,5,forward,4,-0.20734778992381878,125
anchor,1290017,4,ito,5,forward,5,-0.20151489066200562,125
anchor,1290017,4,ito,5,forward,6,-0.04511154886833898,125
anchor,1290017,4,ito,5,forward,7,-0.20608975445406144,125
anchor,1290017,4,ito,5,forward,8,-0.006689296300783248,125
anchor,1290017,4,ito,5,forward,9,0.11547694751384015,125
anchor,1290017,4,ito,5,forward,10,1.2842329225100126,125
anchor,1290017,4,ito,5,backward,1,-0.2408911296343874,125
anchor,1290017,4,ito,5,backward,2,-0.23369580513725902,125
anchor,1290017,4,ito,5,backward,3,-0.029748552321238037,125
anchor,1290017,4,ito,5,backward,4,-0.17842285084195408,125
anchor,1290017,4,ito,5,backward,5,-0.12008975686565039,125
anchor,1290017,4,ito,5,backward,6,0.00673742671280125,125
anchor,1290017,4,ito,5,backward,7,-0.09113124239386969,125
anchor,1290017,4,ito,5,backward,8,-0.013409935458914276,125
anchor,1290017,4,ito,5,backward,9,0.12421280405908287,125
anchor,1290017,4,ito,5,backward,10,0.7764390418813885,125
anchor,1290017,4,ito,10,forward,1,-0.11986509833388395,124
anchor,1290017,4,ito,10,forward,2,-0.17424558816100463,124
anchor,1290017,4,ito,10,forward,3,-0.2045749034631132,124
anchor,1290017,4,ito,10,forward,4,-0.2234400924407141,124
anchor,1290017,4,ito,10,forward,5,-0.05886629790073352,124
anchor,1290017,4,ito,10,forward,6,-0.04389251265912259,124
anchor,1290017,4,ito,10,forward,7,-0.18827542980237974,124
anchor,1290017,4,ito,10,forward,8,-0.05327172416093941,124
anchor,1290017,4,ito,10,forward,9,0.06763956137820311,124
anchor,1290017,4,ito,10,forward,10,0.9987920855436885,124
anchor,1290017,4,ito,10,backward,1,-0.30512496301645214,124
anchor,1290017,4,ito,10,backward,2,-0.20165457751565394,124
anchor,1290017,4,ito,10,backward,3,-0.2076390413473556,124
anchor,1290017,4,ito,10,backward,4,0.09029921925611131,124
anchor,1290017,4,ito,10,backward,5,-0.12567360209505707,124
anchor,1290017,4,ito,10,backward,6,-0.11947156320874233,124
anchor,1290017,4,ito,10,backward,7,-0.056829118072399216,124
anchor,1290017,4,ito,10,backward,8,0.018075207466066993,124
anchor,1290017,4,ito,10,backward,9,0.23018350911639987,124
anchor,1290017,4,ito,10,backward,10,0.6778349294170823,124
anchor,1290017,4,ito,20,forward,1,-0.1718950147544392,122
anchor,1290017,4,ito,20,forward,2,-0.06740086568100562,122
anchor,1290017,4,ito,20,forward,3,-0.028567173461398147,122
anchor,1290017,4,ito,20,forward,4,-0.09950235818057912,122
anchor,1290017,4,ito,20,forward,5,-0.24550189097925829,122
anchor,1290017,4,ito,20,forward,6,-0.07884268075877635,122
anchor,1290017,4,ito,20,forward,7,-0.1355952660847561,122
anchor,1290017,4,ito,20,forward,8,0.0563865307348564,122
anchor,1290017,4,ito,20,forward,9,0.2571997564634257,122
anchor,1290017,4,ito,20,forward,10,0.5137189627019302,122
anchor,1290017,4,ito,20,backward,1,-0.2615164341687809,122
anchor,1290017,4,ito,20,backward,2,-0.03692831318432924,122
anchor,1290017,4,ito,20,backward,3,-0.0673435674915928,122
anchor,1290017,4,ito,20,backward,4,-0.14585547930279763,122
anchor,1290017,4,ito,20,backward,5,-0.11774163434008707,122
anchor,1290017,4,ito,20,backward,6,-0.19381567071847353,122
anchor,1290017,4,ito,20,backward,7,-0.11766784488300144,122
anchor,1290017,4,ito,20,backward,8,0.3512341597106596,122
anchor,1290017,4,ito,20,backward,9,0.5021161601737949,122
anchor,1290017,4,ito,20,backward,10,0.087518624204608,122
anchor,1290017,5,log,5,forward,1,-0.2129211706429502,125
anchor,1290017,5,log,5,forward,2,-0.3234579151988294,125
anchor,1290017,5,log,5,forward,3,-0.2546700573434288,125
anchor,1290017,5,log,5,forward,4,-0.10388314055120745,125
anchor,1290017,5,log,5,forward,5,-0.16008177764522105,125
anchor,1290017,5,log,5,forward,6,-0.12929473519695617,125
anchor,1290017,5,log,5,forward,7,0.0857983141010375,125
anchor,1290017,5,log,5,forward,8,0.07339134398657299,125
anchor,1290017,5,log,5,forward,9,0.3440592203281049,125
anchor,1290017,5,log,5,forward,10,0.6810599181628779,125
anchor,1290017,5,log,5,backward,1,-0.20005433032559128,125
anchor,1290017,5,log,5,backward,2,-0.15967795368889637,125
anchor,1290017,5,log,5,backward,3,-0.15993908117079922,125
anchor,1290017,5,log,5,backward,4,-0.17853033355074907,125
anchor,1290017,5,log,5,backward,5,-0.022989232434358742,125
anchor,1290017,5,log,5,backward,6,-0.033197853586714156,125
anchor,1290017,5,log,5,backward,7,-0.12066886599511858,125
anchor,1290017,5,log,5,backward,8,0.08165710899033737,125
anchor,1290017,5,log,5,backward,9,0.1488953498172085,125
anchor,1290017,5,log,5,backward,10,0.6445051919446818,125
anchor,1290017,5,log,10,forward,1,-0.11616321176085836,124
anchor,1290017,5,log,10,forward,2,-0.3045736231776669,124
anchor,1290017,5,log,10,forward,3,-0.06539646830441301,124
anchor,1290017,5,log,10,forward,4,-0.0036018884726383756,124
anchor,1290017,5,log,10,forward,5,0.016417420663683388,124
anchor,1290017,5,log,10,forward,6,-0.10933349341951246,124
anchor,1290017,5,log,10,forward,7,-0.061086539159634974,124
anchor,1290017,5,log,10,forward,8,-0.005220476301188414,124
anchor,1290017,5,log,10,forward,9,0.21842968775479024,124
anchor,1290017,5,log,10,forward,10,0.43052859217743744,124
anchor,1290017,5,log,10,backward,1,-0.14941707869435789,124
anchor,1290017,5,log,10,backward,2,-0.14730206790783304,124
anchor,1290017,5,log,10,backward,3,-0.10038665979029564,124
anchor,1290017,5,log,10,backward,4,-0.1950463979279471,124
anchor,1290017,5,log,10,backward,5,-0.06359457975780547,124
anchor,1290017,5,log,10,backward,6,-0.1386947113116465,124
anchor,1290017,5,log,10,backward,7,0.022492446397683438,124
anchor,1290017,5,log,10,backward,8,-0.015483567781908564,124
anchor,1290017,5,log,10,backward,9,0.02812483071145855,124
anchor,1290017,5,log,10,backward,10,0.7593077860626517,124
anchor,1290017,5,log,20,forward,1,-0.1201968834184455,122
anchor,1290017,5,log,20,forward,2,-0.2629015391054947,122
anchor,1290017,5,log,20,forward,3,-0.10461926173512186,122
anchor,1290017,5,log,20,forward,4,-0.15784728972638562,122
anchor,1290017,5,log,20,forward,5,-0.04170615267665216,122
anchor,1290017,5,log,20,forward,6,-0.007496089225256328,122
anchor,1290017,5,log,20,forward,7,-0.09680115799916206,122
anchor,1290017,5,log,20,forward,8,0.05695962734535611,122
anchor,1290017,5,log,20,forward,9,0.029733274674085132,122
anchor,1290017,5,log,20,forward,10,0.7048754718670788,122
anchor,1290017,5,log,20,backward,1,-0.24070700747647755,122
anchor,1290017,5,log,20,backward,2,-0.25954013259475545,122
anchor,1290017,5,log,20,backward,3,-0.21681068372546802,122
anchor,1290017,5,log,20,backward,4,0.014205727441651682,122
anchor,1290017,5,log,20,backward,5,0.015164320917212152,122
anchor,1290017,5,log,20,backward,6,-0.07944358582537829,122
anchor,1290017,5,log,20,backward,7,-0.016967708114852948,122
anchor,1290017,5,log,20,backward,8,0.03972437793909462,122
anchor,1290017,5,log,20,backward,9,0.25180891175211184,122
anchor,1290017,5,log,20,backward,10,0.4925657796868625,122
anchor,1290017,5,ito,5,forward,1,-0.23273386776588162,125
anchor,1290017,5,ito,5,forward,2,-0.3113124868513433,125
anchor,1290017,5,ito,5,forward,3,-0.23833590456553622,125
anchor,1290017,5,ito,5,forward,4,-0.12731367280796513,125
anchor,1290017,5,ito,5,forward,5,-0.11656057970700795,125
anchor,1290017,5,ito,5,forward,6,-0.12917240848824174,125
anchor,1290017,5,ito,5,forward,7,0.04463065567170766,125
anchor,1290017,5,ito,5,forward,8,0.12250939958072445,125
anchor,1290017,5,ito,5,forward,9,0.3258714940080291,125
anchor,1290017,5,ito,5,forward,10,0.6624173709255149,125
anchor,1290017,5,ito,5,backward,1,-0.20085045703450963,125
anchor,1290017,5,ito,5,backward,2,-0.15897580120940297,125
anchor,1290017,5,ito,5,backward,3,-0.1604838408150793,125
anchor,1290017,5,ito,5,backward,4,-0.1796349886884608,125
anchor,1290017,5,ito,5,backward,5,-0.022011049230611344,125
anchor,1290017,5,ito,5,backward,6,-0.03249682356147656,125
anchor,1290017,5,ito,5,backward,7,-0.12206289274251333,125
anchor,1290017,5,ito,5,backward,8,0.08101614633961791,125
anchor,1290017,5,ito,5,backward,9,0.14955314177531126,125
anchor,1290017,5,ito,5,backward,10,0.645946565167125,125
anchor,1290017,5,ito,10,forward,1,-0.201513081754874,124
anchor,1290017,5,ito,10,forward,2,-0.14625602484528716,124
anchor,1290017,5,ito,10,forward,3,-0.09170961238329108,124
anchor,1290017,5,ito,10,forward,4,-0.01605774361876068,124
anchor,1290017,5,ito,10,forward,5,0.0023855515236400286,124
anchor,1290017,5,ito,10,forward,6,-0.1456859433105731,124
anchor,1290017,5,ito,10,forward,7,-0.02952751776059768,124
anchor,1290017,5,ito,10,forward,8,-0.016119296226294526,124
anchor,1290017,5,ito,10,forward,9,0.21876966470708978,124
anchor,1290017,5,ito,10,forward,10,0.42571400366894696,124
anchor,1290017,5,ito,10,backward,1,-0.1413885002797536,124
anchor,1290017,5,ito,10,backward,2,-0.14816398656998128,124
anchor,1290017,5,ito,10,backward,3,-0.10281244878591163,124
anchor,1290017,5,ito,10,backward,4,-0.19902896578778645,124
anchor,1290017,5,ito,10,backward,5,-0.0654407972898347,124
anchor,1290017,5,ito,10,backward,6,-0.14382224577554764,124
anchor,1290017,5,ito,10,backward,7,0.028909855102424768,124
anchor,1290017,5,ito,10,backward,8,-0.012561590237005605,124
anchor,1290017,5,ito,10,backward,9,0.03430227034000472,124
anchor,1290017,5,ito,10,backward,10,0.7500064092833914,124
anchor,1290017,5,ito,20,forward,1,-0.0889504991424106,122
anchor,1290017,5,ito,20,forward,2,-0.26935489236875537,122
anchor,1290017,5,ito,20,forward,3,-0.1048107108767188,122
anchor,1290017,5,ito,20,forward,4,-0.1619602726213889,122
anchor,1290017,5,ito,20,forward,5,-0.024508426221982453,122
anchor,1290017,5,ito,20,forward,6,0.05377703656456666,122
anchor,1290017,5,ito,20,forward,7,-0.19079197105678422,122
anchor,1290017,5,ito,20,forward,8,0.04327750527809662,122
anchor,1290017,5,ito,20,forward,9,0.10012734915271895,122
anchor,1290017,5,ito,20,forward,10,0.6431948812926599,122
anchor,1290017,5,ito,20,backward,1,-0.24019613349102872,122
anchor,1290017,5,ito,20,backward,2,-0.26180688920632167,122
anchor,1290017,5,ito,20,backward,3,-0.22574750708614869,122
anchor,1290017,5,ito,20,backward,4,0.014772595356046605,122
anchor,1290017,5,ito,20,backward,5,0.006520373628077654,122
anchor,1290017,5,ito,20,backward,6,-0.07619339062226464,122
anchor,1290017,5,ito,20,backward,7,-0.012098023174912128,122
anchor,1290017,5,ito,20,backward,8,0.05199003917096463,122
anchor,1290017,5,ito,20,backward,9,0.2731965146383646,122
anchor,1290017,5,ito,20,backward,10,0.4695624207872224,122
anchor,1290017,6,log,5,forward,1,-0.162885079374003,125
anchor,1290017,6,log,5,forward,2,-0.3281637668932551,125
anchor,1290017,6,log,5,forward,3,-0.1470783344216801,125
anchor,1290017,6,log,5,forward,4,-0.24251269262412076,125
anchor,1290017,6,log,5,forward,5,-0.08949504307712552,125
anchor,1290017,6,log,5,forward,6,-0.02808077624710984,125
anchor,1290017,6,log,5,forward,7,-0.03653242914598573,125
anchor,1290017,6,log,5,forward,8,-0.06809955243704918,125
anchor,1290017,6,log,5,forward,9,0.13419484536689386,125
anchor,1290017,6,log,5,forward,10,0.9686528288534363,125
anchor,1290017,6,log,5,backward,1,-0.12189239726973433,125
anchor,1290017,6,log,5,backward,2,-0.24291750609182383,125
anchor,1290017,6,log,5,backward,3,-0.1207155694455522,125
anchor,1290017,6,log,5,backward,4,-0.20528645806804724,125
anchor,1290017,6,log,5,backward,5,-0.12673325932738846,125
anchor,1290017,6,log,5,backward,6,0.06988175748846553,125
anchor,1290017,6,log,5,backward,7,-0.09306731540381523,125
anchor,1290017,6,log,5,backward,8,0.07796959982385508,125
anchor,1290017,6,log,5,backward,9,0.19238855805386162,125
anchor,1290017,6,log,5,backward,10,0.5703725902401787,125
anchor,1290017,6,log,10,forward,1,-0.10323995545581748,124
anchor,1290017,6,log,10,forward,2,-0.1283869150091675,124
anchor,1290017,6,log,10,forward,3,-0.16699143018168933,124
anchor,1290017,6,log,10,forward,4,-0.07152250346382034,124
anchor,1290017,6,log,10,forward,5,-0.030323715874091554,124
anchor,1290017,6,log,10,forward,6,-0.10308772178357993,124
anchor,1290017,6,log,10,forward,7,0.06207559357503662,124
anchor,1290017,6,log,10,forward,8,0.10696973025848194,124
anchor,1290017,6,log,10,forward,9,-0.037085297443915054,124
anchor,1290017,6,log,10,forward,10,0.47159221537856283,124
anchor,1290017,6,log,10,backward,1,-0.0811400232136983,124
anchor,1290017,6,log,10,backward,2,-0.2550898815054024,124
anchor,1290017,6,log,10,backward,3,-0.22167691346814455,124
anchor,1290017,6,log,10,backward,4,-0.1765784946724532,124
anchor,1290017,6,log,10,backward,5,-0.1261389560600583,124
anchor,1290017,6,log,10,backward,6,0.2862020758356098,124
anchor,1290017,6,log,10,backward,7,0.04557743143660376,124
anchor,1290017,6,log,10,backward,8,-0.0739941861859771,124
anchor,1290017,6,log,10,backward,9,-0.09755160760350633,124
anchor,1290017,6,log,10,backward,10,0.7003905554370271,124
anchor,1290017,6,log,20,forward,1,-0.14460365315722407,122
anchor,1290017,6,log,20,forward,2,-0.03003830146673575,122
anchor,1290017,6,log,20,forward,3,-0.09174447835268193,122
anchor,1290017,6,log,20,forward,4,0.029688773409073294,122
anchor,1290017,6,log,20,forward,5,-0.06570841055308264,122
anchor,1290017,6,log,20,forward,6,-0.14988127569455065,122
anchor,1290017,6,log,20,forward,7,-0.13484338621238087,122
anchor,1290017,6,log,20,forward,8,0.013659775020914904,122
anchor,1290017,6,log,20,forward,9,0.10718573582868904,122
anchor,1290017,6,log,20,forward,10,0.4662852211779788,122
anchor,1290017,6,log,20,backward,1,-0.20889154833932178,122
anchor,1290017,6,log,20,backward,2,-0.16191792727810417,122
anchor,1290017,6,log,20,backward,3,-0.25420648598507606,122
anchor,1290017,6,log,20,backward,4,-0.2528551112542546,122
anchor,1290017,6,log,20,backward,5,-0.1671650300162289,122
anchor,1290017,6,log,20,backward,6,0.34739672997535187,122
anchor,1290017,6,log,20,backward,7,-0.10713739620414989,122
anchor,1290017,6,log,20,backward,8,-0.13193109413292411,122
anchor,1290017,6,log,20,backward,9,0.6953148193172488,122
anchor,1290017,6,log,20,backward,10,0.24139304391745894,122
anchor,1290017,6,ito,5,forward,1,-0.20861383539828982,125
anchor,1290017,6,ito,5,forward,2,-0.3391210583296107,125
anchor,1290017,6,ito,5,forward,3,-0.12581758755141256,125
anchor,1290017,6,ito,5,forward,4,-0.18453295221759186,125
anchor,1290017,6,ito,5,forward,5,-0.10365699301295551,125
anchor,1290017,6,ito,5,forward,6,0.022082570948184724,125
anchor,1290017,6,ito,5,forward,7,-0.06502362000956595,125
anchor,1290017,6,ito,5,forward,8,-0.086660404638113,125
anchor,1290017,6,ito,5,forward,9,0.11709668252081937,125
anchor,1290017,6,ito,5,forward,10,0.9742471976885364,125
anchor,1290017,6,ito,5,backward,1,-0.11850526748109731,125
anchor,1290017,6,ito,5,backward,2,-0.24364431439978548,125
anchor,1290017,6,ito,5,backward,3,-0.12266283259712121,125
anchor,1290017,6,ito,5,backward,4,-0.20760883179984382,125
anchor,1290017,6,ito,5,backward,5,-0.12881353382600366,125
anchor,1290017,6,ito,5,backward,6,0.0688112529336509,125
anchor,1290017,6,ito,5,backward,7,-0.09447147420838471,125
anchor,1290017,6,ito,5,backward,8,0.07614461913509289,125
anchor,1290017,6,ito,5,backward,9,0.19460767105353116,125
anchor,1290017,6,ito,5,backward,10,0.5761427111899609,125
anchor,1290017,6,ito,10,forward,1,-0.0650043968350548,124
anchor,1290017,6,ito,10,forward,2,-0.09593960579479814,124
anchor,1290017,6,ito,10,forward,3,-0.2100731878828713,124
anchor,1290017,6,ito,10,forward,4,-0.12217706963230089,124
anchor,1290017,6,ito,10,forward,5,-0.00507197790406799,124
anchor,1290017,6,ito,10,forward,6,-0.07895074500374519,124
anchor,1290017,6,ito,10,forward,7,0.05936453167234125,124
anchor,1290017,6,ito,10,forward,8,0.0906775928294164,124
anchor,1290017,6,ito,10,forward,9,-0.052713953598314565,124
anchor,1290017,6,ito,10,forward,10,0.47988881214939555,124
anchor,1290017,6,ito,10,backward,1,-0.07127109589974322,124
anchor,1290017,6,ito,10,backward,2,-0.25850498750662865,124
anchor,1290017,6,ito,10,backward,3,-0.22461929998660043,124
anchor,1290017,6,ito,10,backward,4,-0.17907965049054222,124
anchor,1290017,6,ito,10,backward,5,-0.13028682730681707,124
anchor,1290017,6,ito,10,backward,6,0.2830374827643424,124
anchor,1290017,6,ito,10,backward,7,0.04489450757686896,124
anchor,1290017,6,ito,10,backward,8,-0.07168116912560754,124
anchor,1290017,6,ito,10,backward,9,-0.10045200052269948,124
anchor,1290017,6,ito,10,backward,10,0.707963040497427,124
anchor,1290017,6,ito,20,forward,1,-0.1553214318808649,122
anchor,1290017,6,ito,20,forward,2,-0.03636784122585452,122
anchor,1290017,6,ito,20,forward,3,-0.07627250953100084,122
anchor,1290017,6,ito,20,forward,4,0.017034616118218437,122
anchor,1290017,6,ito,20,forward,5,-0.09805057504444113,122
anchor,1290017,6,ito,20,forward,6,-0.06756382286139678,122
anchor,1290017,6,ito,20,forward,7,-0.12239127219633035,122
anchor,1290017,6,ito,20,forward,8,0.03913170021103497,122
anchor,1290017,6,ito,20,forward,9,0.12033168882282834,122
anchor,1290017,6,ito,20,forward,10,0.379469447587807,122
