model,seed,path,return_type,window,method,forward,backward,zumbach,forward_count,backward_count
primary,1230001,3,ito,10,spearman,0.15795825703874428,0.17548695369607362,-0.01752869665732934,1240,1240
primary,1230001,3,ito,10,gaussian_rank,0.22481135300882804,0.18182671179933838,0.042984641209489666,1240,1240
primary,1230001,3,ito,10,kendall,0.1062693639511573,0.1193157853628056,-0.013046421411648301,1240,1240
primary,1230001,3,ito,10,winsor_995,0.38173528527348183,0.13056502602853298,0.25117025924494885,1240,1240
primary,1230001,3,ito,10,winsor_990,0.3862668121943446,0.13515238991109593,0.25111442228324865,1240,1240
primary,1230001,3,ito,10,winsor_975,0.37064333484414796,0.1642522543980925,0.20639108044605547,1240,1240
primary,1230001,3,ito,10,winsor_950,0.3364754217066681,0.17506434409572316,0.16141107761094495,1240,1240
primary,1230001,3,ito,10,trim_995,0.3165978894782689,0.10243659872385491,0.21416129075441398,1226,1226
primary,1230001,3,ito,10,trim_990,0.27836761422441925,0.09837112847670659,0.17999648574771265,1215,1214
primary,1230001,3,ito,10,trim_975,0.21354672572496136,0.1614442185272942,0.05210250719766715,1184,1179
primary,1230001,3,ito,10,trim_950,0.06532969727018227,0.13011876789818397,-0.0647890706280017,1135,1122
primary,1230001,3,ito,20,pearson,0.2181936139327941,0.22275839262348263,-0.004564778690688526,1220,1220
primary,1230001,3,ito,20,spearman,0.057632021133413015,0.2443922741102638,-0.18676025297685078,1220,1220
primary,1230001,3,ito,20,gaussian_rank,0.08588407157570763,0.22986102811918535,-0.14397695654347772,1220,1220
primary,1230001,3,ito,20,kendall,0.03735122849957638,0.16590863244529916,-0.1285574039457228,1220,1220
primary,1230001,3,ito,20,winsor_995,0.2225522984404565,0.22530840189763296,-0.002756103457176473,1220,1220
primary,1230001,3,ito,20,winsor_990,0.23250391452995978,0.23066877186897444,0.0018351426609853339,1220,1220
primary,1230001,3,ito,20,winsor_975,0.21166495966483134,0.22559478418991755,-0.013929824525086204,1220,1220
primary,1230001,3,ito,20,winsor_950,0.18404886237402665,0.24578108825397021,-0.061732225879943564,1220,1220
primary,1230001,3,ito,20,trim_995,0.23149389503752033,0.22157474921278095,0.009919145824739378,1206,1206
primary,1230001,3,ito,20,trim_990,0.17904076253920564,0.19592861633760036,-0.01688785379839472,1194,1194
primary,1230001,3,ito,20,trim_975,0.04867976818234134,0.1780413685385594,-0.12936160035621805,1162,1158
primary,1230001,3,ito,20,trim_950,0.012251912986057595,0.15621357673636338,-0.14396166375030578,1111,1101
primary,1230001,4,log,5,pearson,0.37523025955727,0.05905592500813926,0.31617433454913074,1250,1250
primary,1230001,4,log,5,spearman,0.08788723909583303,0.15785175209712135,-0.06996451300128832,1250,1250
primary,1230001,4,log,5,gaussian_rank,0.12463034239685686,0.1720746150051019,-0.04744427260824505,1250,1250
primary,1230001,4,log,5,kendall,0.0582648518815052,0.10609831865492395,-0.047833466773418744,1250,1250
primary,1230001,4,log,5,winsor_995,0.3377322598337352,0.10945706790669348,0.22827519192704177,1250,1250
primary,1230001,4,log,5,winsor_990,0.30740375104558443,0.1342178722684859,0.17318587877709854,1250,1250
primary,1230001,4,log,5,winsor_975,0.22283441641469953,0.16798036676891648,0.054854049645783054,1250,1250
primary,1230001,4,log,5,winsor_950,0.16391105346729756,0.16775775796970807,-0.0038467045024105084,1250,1250
primary,1230001,4,log,5,trim_995,0.21155378356069088,0.1627855082196634,0.048768275341027484,1239,1236
primary,1230001,4,log,5,trim_990,0.11562467638248806,0.1698358488155202,-0.054211172433032126,1227,1224
primary,1230001,4,log,5,trim_975,0.051990512227184225,0.13862031702821856,-0.08662980480103433,1195,1189
primary,1230001,4,log,5,trim_950,-0.01805461940757001,0.08266390474732031,-0.10071852415489033,1140,1131
primary,1230001,4,log,10,pearson,0.32944505015586995,0.07155536805682432,0.2578896820990456,1240,1240
primary,1230001,4,log,10,spearman,0.06643969360776959,0.1529570936203447,-0.08651740001257512,1240,1240
primary,1230001,4,log,10,gaussian_rank,0.08816033389967953,0.153620380378512,-0.06546004647883247,1240,1240
primary,1230001,4,log,10,kendall,0.044416673175557815,0.10315030331432737,-0.05873363013876955,1240,1240
primary,1230001,4,log,10,winsor_995,0.332299574011992,0.07349175321706976,0.25880782079492226,1240,1240
primary,1230001,4,log,10,winsor_990,0.31217568547695707,0.09054171405002483,0.22163397142693225,1240,1240
primary,1230001,4,log,10,winsor_975,0.27472384604472844,0.12072682359353819,0.15399702245119024,1240,1240
primary,1230001,4,log,10,winsor_950,0.2015812443580884,0.15053800224011998,0.05104324211796843,1240,1240
primary,1230001,4,log,10,trim_995,0.2173086401552807,0.059538606622897824,0.1577700335323829,1228,1226
primary,1230001,4,log,10,trim_990,0.24209957543825586,0.0791551715384564,0.16294440389979947,1217,1214
primary,1230001,4,log,10,trim_975,0.12868099116294765,0.092226409087242,0.03645458207570565,1186,1179
primary,1230001,4,log,10,trim_950,0.02086756205594707,0.15350482058113954,-0.13263725852519248,1138,1119
primary,1230001,4,log,20,pearson,0.050413732056964124,0.11197969080716941,-0.061565958750205284,1220,1220
primary,1230001,4,log,20,spearman,-0.12370599462141842,0.18434267675381727,-0.30804867137523567,1220,1220
primary,1230001,4,log,20,gaussian_rank,-0.10051325008444309,0.17070323738645188,-0.271216487470895,1220,1220
primary,1230001,4,log,20,kendall,-0.0862464530184645,0.12304630239782675,-0.20929275541629125,1220,1220
primary,1230001,4,log,20,winsor_995,0.050336020990004476,0.11837448934809905,-0.06803846835809457,1220,1220
primary,1230001,4,log,20,winsor_990,0.04638445939168915,0.12360892150986728,-0.07722446211817813,1220,1220
primary,1230001,4,log,20,winsor_975,0.003797128993318934,0.13574992739259065,-0.1319527983992717,1220,1220
primary,1230001,4,log,20,winsor_950,-0.036512287694076176,0.15541706735951308,-0.19192935505358927,1220,1220
primary,1230001,4,log,20,trim_995,0.02868229755617328,0.13417809196413294,-0.10549579440795966,1206,1206
primary,1230001,4,log,20,trim_990,-0.041585713508909675,0.1093248964516063,-0.15091060996051597,1194,1194
primary,1230001,4,log,20,trim_975,-0.1128813828773386,0.10389461014655135,-0.21677599302388995,1160,1158
primary,1230001,4,log,20,trim_950,-0.11514332223212106,0.13633722372400525,-0.25148054595612634,1104,1104
primary,1230001,4,ito,5,pearson,0.37357732764171736,0.06064434918259163,0.3129329784591257,1250,1250
primary,1230001,4,ito,5,spearman,0.08492590292857789,0.1596507287364664,-0.07472482580788851,1250,1250
primary,1230001,4,ito,5,gaussian_rank,0.12443985234148533,0.17366322595231543,-0.049223373610830096,1250,1250
primary,1230001,4,ito,5,kendall,0.05619727782225781,0.1071564451561249,-0.050959167333867086,1250,1250
primary,1230001,4,ito,5,winsor_995,0.33415636462812776,0.11188536588558236,0.2222709987425454,1250,1250
primary,1230001,4,ito,5,winsor_990,0.30279206612201304,0.13760761598321314,0.1651844501387999,1250,1250
primary,1230001,4,ito,5,winsor_975,0.21790160128314634,0.17046565315459142,0.04743594812855492,1250,1250
primary,1230001,4,ito,5,winsor_950,0.1600015240103309,0.16903011211100466,-0.009028588100673751,1250,1250
primary,1230001,4,ito,5,trim_995,0.20674114768762372,0.16468902673926375,0.04205212094835997,1239,1236
primary,1230001,4,ito,5,trim_990,0.11082129804696195,0.17136800311116326,-0.06054670506420132,1227,1224
primary,1230001,4,ito,5,trim_975,0.04844442997879033,0.13956751254664987,-0.09112308256785953,1195,1189
primary,1230001,4,ito,5,trim_950,-0.004861809730080166,0.09925989970683514,-0.10412170943691532,1140,1131
primary,1230001,4,ito,10,pearson,0.32636065018952976,0.07740745065351959,0.24895319953601017,1240,1240
primary,1230001,4,ito,10,spearman,0.0635740024418884,0.15786799062442747,-0.09429398818253906,1240,1240
primary,1230001,4,ito,10,gaussian_rank,0.08924254523207109,0.15473349408174653,-0.06549094884967543,1240,1240
primary,1230001,4,ito,10,kendall,0.04228436043635606,0.10651409825822074,-0.06422973782186467,1240,1240
primary,1230001,4,ito,10,winsor_995,0.328767237473784,0.07861526008572317,0.25015197738806083,1240,1240
primary,1230001,4,ito,10,winsor_990,0.3073479497261909,0.09649946524738279,0.2108484844788081,1240,1240
primary,1230001,4,ito,10,winsor_975,0.26850438523965064,0.1255794336508389,0.14292495158881174,1240,1240
primary,1230001,4,ito,10,winsor_950,0.19519518052837928,0.15425978962800324,0.04093539090037604,1240,1240
primary,1230001,4,ito,10,trim_995,0.21200086231256018,0.06260451248733434,0.14939634982522584,1228,1226
primary,1230001,4,ito,10,trim_990,0.20635524786841156,0.08647704064674301,0.11987820722166855,1217,1214
primary,1230001,4,ito,10,trim_975,0.12463086400563446,0.09275513832748952,0.03187572567814494,1186,1179
primary,1230001,4,ito,10,trim_950,0.04081905325472876,0.15297354255695866,-0.1121544893022299,1137,1121
primary,1230001,4,ito,20,pearson,0.04578324591662192,0.11912897527842578,-0.07334572936180386,1220,1220
primary,1230001,4,ito,20,spearman,-0.12427473423721354,0.19163327205393396,-0.3159080062911475,1220,1220
primary,1230001,4,ito,20,gaussian_rank,-0.09959332447726778,0.17242734434819154,-0.27202066882545933,1220,1220
primary,1230001,4,ito,20,kendall,-0.0864670046665501,0.1278527145335467,-0.21431971920009682,1220,1220
primary,1230001,4,ito,20,winsor_995,0.04565989478439931,0.12567821563418832,-0.08001832084978902,1220,1220
primary,1230001,4,ito,20,winsor_990,0.0394139066430396,0.1323767199144222,-0.09296281327138262,1220,1220
primary,1230001,4,ito,20,winsor_975,-0.005110864671421484,0.14535674803956825,-0.15046761271098974,1220,1220
primary,1230001,4,ito,20,winsor_950,-0.04771721930302106,0.16366838921135474,-0.2113856085143758,1220,1220
primary,1230001,4,ito,20,trim_995,0.02227455858044004,0.14263790255101316,-0.12036334397057312,1206,1206
primary,1230001,4,ito,20,trim_990,-0.050357134987974915,0.11750560959871272,-0.16786274458668762,1194,1194
primary,1230001,4,ito,20,trim_975,-0.12207007915130876,0.10943355951304923,-0.23150363866435797,1160,1158
primary,1230001,4,ito,20,trim_950,-0.12829320002119057,0.1433191830893395,-0.27161238311053004,1104,1105
primary,1230001,5,log,5,pearson,0.37663955277984973,0.17410372546306832,0.2025358273167814,1250,1250
primary,1230001,5,log,5,spearman,0.16041764173929074,0.21283221915662026,-0.05241457741732952,1250,1250
primary,1230001,5,log,5,gaussian_rank,0.2070762567624367,0.2168571084195519,-0.009780851657115203,1250,1250
primary,1230001,5,log,5,kendall,0.10835548438751,0.14108054443554843,-0.032725060048038435,1250,1250
primary,1230001,5,log,5,winsor_995,0.37601703684061766,0.1843531857015796,0.19166385113903806,1250,1250
primary,1230001,5,log,5,winsor_990,0.36909088997655765,0.19159654900149622,0.17749434097506142,1250,1250
primary,1230001,5,log,5,winsor_975,0.34320758810043966,0.19696283443671814,0.14624475366372153,1250,1250
primary,1230001,5,log,5,winsor_950,0.31306926589577966,0.20945041290302485,0.1036188529927548,1250,1250
primary,1230001,5,log,5,trim_995,0.3164355059560434,0.18960191976097748,0.12683358619506593,1238,1236
primary,1230001,5,log,5,trim_990,0.25092336503362267,0.18306159345209339,0.06786177158152928,1227,1226
primary,1230001,5,log,5,trim_975,0.20026593055569056,0.1523359464257245,0.04792998412996605,1195,1190
primary,1230001,5,log,5,trim_950,0.09958469712095011,0.1073534139280261,-0.007768716807075984,1144,1130
primary,1230001,5,log,10,pearson,0.3378406457416147,0.19162621859911716,0.14621442714249755,1240,1240
primary,1230001,5,log,10,spearman,0.09509806544006642,0.1875611219494726,-0.09246305650940619,1240,1240
primary,1230001,5,log,10,gaussian_rank,0.12405874863678507,0.1921099541077158,-0.06805120547093074,1240,1240
primary,1230001,5,log,10,kendall,0.0659298601890182,0.12650160118722176,-0.06057174099820356,1240,1240
primary,1230001,5,log,10,winsor_995,0.32294488176540376,0.1853662956113709,0.13757858615403284,1240,1240
primary,1230001,5,log,10,winsor_990,0.304964173730935,0.1908576270177454,0.1141065467131896,1240,1240
primary,1230001,5,log,10,winsor_975,0.264612470880552,0.19273601232559628,0.07187645855495572,1240,1240
primary,1230001,5,log,10,winsor_950,0.21222499982745527,0.18597865277332265,0.026246347054132618,1240,1240
primary,1230001,5,log,10,trim_995,0.20016114573154467,0.16910780971901135,0.031053336012533322,1226,1226
primary,1230001,5,log,10,trim_990,0.1740240937790076,0.16808329523205798,0.005940798546949622,1217,1214
primary,1230001,5,log,10,trim_975,0.08833437616260327,0.143394709104646,-0.055060332942042725,1188,1181
primary,1230001,5,log,10,trim_950,0.07784014449438563,0.10732088144819057,-0.029480736953804945,1135,1126
primary,1230001,5,log,20,pearson,0.33503855574065095,0.33629268912740123,-0.001254133386750289,1220,1220
primary,1230001,5,log,20,spearman,0.04127021994664109,0.20899666876078604,-0.16772644881414495,1220,1220
primary,1230001,5,log,20,gaussian_rank,0.11011791357188758,0.2244353928466142,-0.11431747927472663,1220,1220
primary,1230001,5,log,20,kendall,0.02565123253405775,0.141239123710647,-0.11558789117658926,1220,1220
primary,1230001,5,log,20,winsor_995,0.34322255958867554,0.3345083462901057,0.008714213298569862,1220,1220
primary,1230001,5,log,20,winsor_990,0.35186272862011625,0.32498162240622147,0.02688110621389478,1220,1220
primary,1230001,5,log,20,winsor_975,0.317929500978114,0.2588792838833711,0.059050217094742896,1220,1220
primary,1230001,5,log,20,winsor_950,0.22009499987555245,0.18744585097428487,0.03264914890126758,1220,1220
primary,1230001,5,log,20,trim_995,0.32514769533446153,0.27613349569039086,0.049014199644070666,1206,1206
primary,1230001,5,log,20,trim_990,0.20798147658518065,0.18220233473155636,0.025779141853624288,1194,1194
primary,1230001,5,log,20,trim_975,0.07956685209965808,0.11107310856008268,-0.0315062564604246,1163,1166
primary,1230001,5,log,20,trim_950,-0.007779773383763307,0.09669245736748333,-0.10447223075124663,1124,1119
primary,1230001,5,ito,5,pearson,0.37164021935380276,0.17397141916040348,0.19766880019339927,1250,1250
primary,1230001,5,ito,5,spearman,0.15631812269959855,0.21455347414622347,-0.05823535144662492,1250,1250
primary,1230001,5,ito,5,gaussian_rank,0.2035208607845529,0.21738681468715937,-0.013865953902606476,1250,1250
primary,1230001,5,ito,5,kendall,0.1057652522017614,0.14219759807846274,-0.03643234587670134,1250,1250
primary,1230001,5,ito,5,winsor_995,0.3711457528099797,0.18486675264399471,0.18627900016598498,1250,1250
primary,1230001,5,ito,5,winsor_990,0.3643538171542219,0.1930799908593963,0.17127382629482557,1250,1250
primary,1230001,5,ito,5,winsor_975,0.3377763907048366,0.19982579884148532,0.1379505918633513,1250,1250
primary,1230001,5,ito,5,winsor_950,0.3079475693806757,0.21188669976631466,0.09606086961436103,1250,1250
primary,1230001,5,ito,5,trim_995,0.3110004021359097,0.19197413035530703,0.11902627178060265,1238,1236
primary,1230001,5,ito,5,trim_990,0.24549348419579556,0.18698553828667588,0.058507945909119674,1227,1226
primary,1230001,5,ito,5,trim_975,0.1944547229211209,0.15759442712922928,0.03686029579189162,1195,1190
primary,1230001,5,ito,5,trim_950,0.11354715788526448,0.10848096902575226,0.0050661888595122245,1144,1131
primary,1230001,5,ito,10,pearson,0.3328800216963676,0.19193080094110648,0.14094922075526112,1240,1240
primary,1230001,5,ito,10,spearman,0.08493834826560027,0.1863975273220802,-0.10145917905647993,1240,1240
primary,1230001,5,ito,10,gaussian_rank,0.11088848186926498,0.18750291882911943,-0.07661443695985445,1240,1240
primary,1230001,5,ito,10,kendall,0.059030435574995446,0.12565544533833217,-0.06662500976333673,1240,1240
primary,1230001,5,ito,10,winsor_995,0.3170817968836271,0.18577072611306994,0.13131107077055715,1240,1240
primary,1230001,5,ito,10,winsor_990,0.29888354643795634,0.19191144328085705,0.10697210315709929,1240,1240
primary,1230001,5,ito,10,winsor_975,0.25784247446155495,0.19573686495837428,0.06210560950318067,1240,1240
primary,1230001,5,ito,10,winsor_950,0.20387139875611204,0.1902994652646618,0.01357193349145025,1240,1240
primary,1230001,5,ito,10,trim_995,0.1934025394422586,0.16958105900613313,0.023821480436125475,1226,1226
primary,1230001,5,ito,10,trim_990,0.1666939937524471,0.17047722570146503,-0.0037832319490179456,1217,1214
primary,1230001,5,ito,10,trim_975,0.08061881123630024,0.1510846810779102,-0.07046586984160996,1188,1181
primary,1230001,5,ito,10,trim_950,0.0611594209435692,0.12813757696034106,-0.06697815601677186,1134,1126
primary,1230001,5,ito,20,pearson,0.32578389000445096,0.3367263462457976,-0.010942456241346654,1220,1220
primary,1230001,5,ito,20,spearman,0.028894182360474262,0.2183904018597868,-0.18949621949931256,1220,1220
primary,1230001,5,ito,20,gaussian_rank,0.1034409417865731,0.2282486011002671,-0.12480765931369399,1220,1220
primary,1230001,5,ito,20,kendall,0.017754407670893906,0.14782608695652175,-0.13007167928562785,1220,1220
primary,1230001,5,ito,20,winsor_995,0.33320094548575874,0.3350542953007667,-0.0018533498150079541,1220,1220
primary,1230001,5,ito,20,winsor_990,0.3405929933318633,0.3250229347888898,0.015570058542973553,1220,1220
primary,1230001,5,ito,20,winsor_975,0.3046038564385215,0.26073527041226674,0.04386858602625476,1220,1220
primary,1230001,5,ito,20,winsor_950,0.21059811189148672,0.19460108982993604,0.01599702206155068,1220,1220
primary,1230001,5,ito,20,trim_995,0.3144755803476439,0.27602148805837556,0.03845409228926833,1206,1206
